Timestamp,Close,EMAV5,Vol,RSI14,MACD13,EMAVVol5,EMAVMACD5
9/10/2019 10:09,1073.58,1072.5881,2885,61.8816,0.6116,4019.3888,0.305
9/10/2019 10:10,1072.6,1072.592,2646,54.5411,0.5265,3561.5085,0.379
9/10/2019 10:11,1071.88,1072.3547,4209,49.8614,0.3157,3777.2323,0.358
9/10/2019 10:12,1071.13,1071.9465,4620,45.4836,0.0373,4058.3092,0.251
9/10/2019 10:13,1071.23,1071.7076,3751,46.1623,-0.1045,3955.8638,0.132
9/10/2019 10:14,1070.58,1071.3318,1798,42.4617,-0.3044,3236.5899,-0.013
9/10/2019 10:15,1071.17,1071.2778,8896,46.6429,-0.2917,5123.0039,-0.106
9/10/2019 10:16,1070.84,1071.1319,3194,44.6869,-0.3334,4480.0916,-0.182
9/10/2019 10:17,1071.72,1071.3279,2221,50.6323,-0.1738,3727.1701,-0.179
9/10/2019 10:18,1071.42,1071.3586,1810,48.7101,-0.1314,3088.2251,-0.163
9/10/2019 10:19,1071.57,1071.4291,787,49.7376,-0.0724,2321.142,-0.133
9/10/2019 10:20,1071.8,1071.5527,2231,51.347,0.0086,2291.2077,-0.086
9/10/2019 10:21,1071.78,1071.6285,2828,51.1935,0.0507,2470.1931,-0.04
9/10/2019 10:22,1071.52,1071.5923,1844,49.1369,0.0228,2261.4938,-0.019
9/10/2019 10:23,1070.95,1071.3782,1212,44.8802,-0.1028,1911.6185,-0.047
9/10/2019 10:24,1071.65,1071.4688,1149,50.5462,-0.0364,1657.5333,-0.044
9/10/2019 10:25,1071.48,1071.4725,3143,49.2228,-0.029,2152.7762,-0.039
9/10/2019 10:26,1071.92,1071.6217,2089,52.6762,0.0603,2131.3545,-0.006
9/10/2019 10:27,1072.2,1071.8145,1025,54.7837,0.1619,1762.4147,0.05
9/10/2019 10:28,1072.02,1071.883,1246,53.1452,0.1779,1590.3908,0.093
9/10/2019 10:29,1071.93,1071.8986,2752,52.3029,0.1614,1977.5408,0.116
9/10/2019 10:30,1072.6,1072.1324,1508,57.6803,0.272,1821.1656,0.168
9/10/2019 10:31,1072.23,1072.165,7251,54.0559,0.2517,3631.2374,0.196
9/10/2019 10:32,1072.99,1072.44,2494,59.6626,0.3729,3252.1249,0.255
9/10/2019 10:33,1073.1,1072.66,2538,60.4156,0.4453,3013.9823,0.318
9/10/2019 10:34,1073.15,1072.8233,2470,60.774,0.4751,2832.7995,0.371
9/10/2019 10:35,1072.69,1072.7789,3568,55.7708,0.3818,3077.9403,0.374
9/10/2019 10:36,1072.97,1072.8426,3169,58.0354,0.3637,3108.2779,0.371
9/10/2019 10:37,1073.34,1073.0084,2839,60.8855,0.4065,3018.3609,0.383
9/10/2019 10:38,1072.86,1072.9589,3094,55.609,0.3201,3043.554,0.362
9/10/2019 10:39,1072.3,1072.7393,1821,50.1486,0.1489,2635.9473,0.291
9/10/2019 10:40,1072.47,1072.6495,1591,51.6992,0.0763,2287.7099,0.219
9/10/2019 10:41,1071.84,1072.3797,1911,45.9904,-0.0888,2162.0922,0.117
9/10/2019 10:42,1072.6,1072.4531,799,52.7663,-0.0341,1707.8105,0.066
9/10/2019 10:43,1072.3,1072.4021,2175,50.0947,-0.0584,1863.5453,0.025
9/10/2019 10:44,1071.86,1072.2214,3489,46.3851,-0.1533,2405.3332,-0.035
9/10/2019 10:45,1070.95,1071.7976,2564,39.8179,-0.3736,2458.2775,-0.148
9/10/2019 10:46,1070.71,1071.4351,1516,38.2786,-0.5274,2144.195,-0.274
9/10/2019 10:47,1070.63,1071.1667,4031,37.7547,-0.6054,2773.1633,-0.385
9/10/2019 10:48,1069.81,1070.7145,975,32.7992,-0.7773,2173.8975,-0.515
9/10/2019 10:49,1070.17,1070.533,3388,36.7258,-0.77,2578.6504,-0.6
9/10/2019 10:50,1069.73,1070.2653,4752,34.103,-0.8129,3302.9542,-0.671
9/10/2019 10:51,1070.38,1070.3035,4558,40.8261,-0.675,3721.3225,-0.672
9/10/2019 10:52,1070.13,1070.2457,1276,39.1708,-0.6116,2906.3033,-0.652
9/10/2019 10:53,1069.68,1070.0571,866,36.3165,-0.632,2226.0886,-0.645
9/10/2019 10:54,1070.84,1070.3181,1562,47.0314,-0.3926,2004.634,-0.561
9/10/2019 10:55,1069.77,1070.1354,1232,40.2964,-0.4409,1747.198,-0.521
9/10/2019 10:56,1070.94,1070.4036,2540,48.9115,-0.2246,2011.6147,-0.422
9/10/2019 10:57,1070.23,1070.3457,1495,44.6966,-0.2256,1839.5651,-0.357
9/10/2019 10:58,1069.61,1070.1005,11654,41.3459,-0.3335,5111.1481,-0.349
9/10/2019 10:59,1069.21,1069.8037,831,39.299,-0.4555,3684.3434,-0.384
9/10/2019 11:00,1069.62,1069.7424,638,42.4443,-0.4254,2668.8389,-0.398
9/10/2019 11:01,1069.82,1069.7683,2651,43.9694,-0.3499,2662.8919,-0.382
9/10/2019 11:02,1069.71,1069.7489,490,43.29,-0.311,1938.5193,-0.358
9/10/2019 11:03,1070.29,1069.9292,575,47.8647,-0.1635,1483.9535,-0.293
9/10/2019 11:04,1071.1,1070.3195,6647,53.5056,0.0829,3204.904,-0.168
9/10/2019 11:05,1069.86,1070.1663,7330,45.4062,-0.0165,4579.88,-0.117
9/10/2019 11:06,1069,1069.7776,713,40.794,-0.2363,3290.7547,-0.157
9/10/2019 11:07,1069.86,1069.805,709,46.6319,-0.1868,2430.0548,-0.167
9/10/2019 11:08,1069.79,1069.8,730,46.2323,-0.163,1863.3429,-0.166
9/10/2019 11:09,1069.93,1069.8433,1902,47.2067,-0.115,1876.0719,-0.149
9/10/2019 11:10,1069.51,1069.7322,7185,44.5957,-0.162,3645.8646,-0.153
9/10/2019 11:11,1069.5,1069.6548,1159,44.5325,-0.1831,2816.9381,-0.163
9/10/2019 11:12,1069.92,1069.7432,1045,47.8717,-0.1065,2226.221,-0.144
9/10/2019 11:13,1070.26,1069.9155,2955,50.4711,0.0072,2469.0274,-0.094
9/10/2019 11:14,1070.91,1070.247,833,55.0825,0.1956,1923.7422,0.003
9/10/2019 11:15,1070.7,1070.398,1253,53.3541,0.2539,1700.0712,0.086
9/10/2019 11:16,1070.83,1070.542,4669,54.3099,0.3,2689.7474,0.158
9/10/2019 11:17,1069.71,1070.2647,3613,45.6345,0.0986,2997.508,0.138
9/10/2019 11:18,1069.36,1069.9631,9709,43.3064,-0.0878,5234.75,0.063
9/10/2019 11:19,1069.31,1069.7454,5537,42.9692,-0.1996,5335.4346,-0.025
9/10/2019 11:20,1068.16,1069.2169,1612,36.0211,-0.4731,4094.3641,-0.174
9/10/2019 11:21,1069.19,1069.208,1502,44.6533,-0.4106,3230.2704,-0.253
9/10/2019 11:22,1068.15,1068.8553,603,38.9403,-0.5535,2354.4066,-0.353
9/10/2019 11:23,1068.55,1068.7535,1034,42.0132,-0.5326,1914.2331,-0.413
9/10/2019 11:24,1069.47,1068.9924,2316,48.4404,-0.32,2048.089,-0.382
9/10/2019 11:25,1068.35,1068.7782,1455,42.2945,-0.3967,1850.26,-0.387
9/10/2019 11:26,1068.38,1068.6455,2942,42.5049,-0.4159,2214.1354,-0.397
9/10/2019 11:27,1069.21,1068.8337,2797,48.1395,-0.2489,2408.4376,-0.347
9/10/2019 11:28,1069.35,1069.0058,1123,49.0465,-0.115,1979.7944,-0.27
9/10/2019 11:29,1069.37,1069.1272,1674,49.1833,-0.0292,1877.7579,-0.19
9/10/2019 11:30,1069.24,1069.1648,1903,48.2764,-0.0035,1886.2069,-0.128
9/10/2019 11:31,1068.73,1069.0199,1062,44.7874,-0.0859,1611.5866,-0.114
9/10/2019 11:32,1069.92,1069.3199,1258,53.2732,0.0979,1493.6911,-0.043
9/10/2019 11:33,1070.22,1069.6199,2663,55.1449,0.2553,1883.4274,0.056
9/10/2019 11:34,1069.57,1069.6033,2927,50.4314,0.2093,2231.1183,0.107
9/10/2019 11:35,1069.54,1069.5822,612,50.2181,0.1674,1691.4928,0.127
9/10/2019 11:36,1070.24,1069.8015,928,55.0016,0.2688,1436.9992,0.174
9/10/2019 11:37,1069.64,1069.7476,5044,50.5205,0.1996,2639.4022,0.183
9/10/2019 11:38,1069.77,1069.7551,514,51.4436,0.1754,1930.9898,0.18
9/10/2019 11:39,1069.81,1069.7734,907,51.7419,0.1608,1589.5415,0.174
9/10/2019 11:40,1069.68,1069.7423,1584,50.6527,0.12,1587.5813,0.156
9/10/2019 11:41,1069.57,1069.6848,2490,49.6994,0.0701,1888.2756,0.127
9/10/2019 11:42,1069.21,1069.5266,1013,46.6077,-0.0304,1596.488,0.075
9/10/2019 11:43,1069.41,1069.4877,1016,48.5236,-0.0483,1402.9644,0.034
9/10/2019 11:44,1069.02,1069.3318,525,45.1234,-0.1305,1110.3396,-0.021
9/10/2019 11:45,1068.86,1069.1745,907,43.7684,-0.2017,1042.6337,-0.081
9/10/2019 11:46,1069.33,1069.2264,464,48.6468,-0.1433,849.7101,-0.102
9/10/2019 11:47,1068.96,1069.1376,377,45.3139,-0.1735,692.1898,-0.126
9/10/2019 11:48,1069.26,1069.1784,708,48.4008,-0.1254,697.4595,-0.126
9/10/2019 11:49,1069.21,1069.1889,4344,47.9153,-0.1015,1912.98,-0.118
9/10/2019 11:50,1069.43,1069.2693,1761,50.2784,-0.0411,1862.4543,-0.092
9/10/2019 11:51,1067.52,1068.6862,2622,35.3032,-0.3684,2115.6799,-0.184
9/10/2019 11:52,1068.72,1068.6975,1883,46.1543,-0.3093,2038.1589,-0.226
9/10/2019 11:53,1069.11,1068.835,790,49.1399,-0.1866,1622.019,-0.213
9/10/2019 11:54,1069.5,1069.0566,1626,52.0058,-0.0332,1623.314,-0.153
9/10/2019 11:55,1069.82,1069.3111,2064,54.2822,0.1169,1770.3216,-0.063
9/10/2019 11:56,1069.6,1069.4074,1181,52.4407,0.1552,1573.9954,0.01
9/10/2019 11:57,1070.12,1069.6449,2245,56.2212,0.2688,1797.5806,0.096
9/10/2019 11:58,1070.02,1069.77,523,55.3106,0.3018,1372.6744,0.165
9/10/2019 11:59,1069.45,1069.6633,418,50.309,0.1978,1054.2903,0.176
9/10/2019 12:00,1069.27,1069.5322,420,48.8081,0.0946,842.8665,0.149
9/10/2019 12:01,1068.9,1069.3215,531,45.7842,-0.0393,738.8973,0.086
9/10/2019 12:02,1069.26,1069.301,256,49.0892,-0.0454,577.7809,0.042
9/10/2019 12:03,1068.72,1069.1073,708,44.6886,-0.1496,621.2726,-0.022
9/10/2019 12:04,1069.62,1069.2782,261,52.3547,-0.0306,501.2877,-0.025
9/10/2019 12:05,1068.82,1069.1255,678,46.2221,-0.1135,560.1985,-0.054
9/10/2019 12:06,1069.2,1069.1503,1026,49.2623,-0.0831,715.444,-0.064
9/10/2019 12:07,1069.79,1069.3635,482,53.6441,0.0506,637.5677,-0.026
9/10/2019 12:08,1069.18,1069.3024,393,48.9383,0.0084,556.1118,-0.014
9/10/2019 12:09,1069.13,1069.2449,516,48.5623,-0.0256,542.5792,-0.018
9/10/2019 12:10,1069.85,1069.4466,1608,54.039,0.0933,897.7095,0.019
9/10/2019 12:11,1070.04,1069.6444,1233,55.3888,0.193,1009.3756,0.077
9/10/2019 12:12,1069.35,1069.5463,940,49.6822,0.1094,986.4034,0.088
9/10/2019 12:13,1069.65,1069.5808,970,51.9979,0.1135,980.9363,0.096
9/10/2019 12:14,1069.86,1069.6739,912,53.6073,0.1505,957.9255,0.114
9/10/2019 12:15,1069.37,1069.5726,948,49.4417,0.0711,954.5757,0.1
9/10/2019 12:16,1069.09,1069.4117,545,47.1853,-0.031,818.1015,0.056
9/10/2019 12:17,1069.68,1069.5012,1274,52.1416,0.0245,969.9466,0.046
9/10/2019 12:18,1069.77,1069.5908,1802,52.8682,0.0722,1247.1444,0.055
9/10/2019 12:19,1070.24,1069.8072,4235,56.5759,0.1856,2243.1466,0.098
9/10/2019 12:20,1070.87,1070.1615,3266,61.0041,0.3615,2584.2077,0.186
9/10/2019 12:21,1070.85,1070.391,2137,60.7922,0.441,2435.1158,0.271
9/10/2019 12:22,1071.36,1070.714,5815,64.2071,0.5626,3561.8696,0.368
9/10/2019 12:23,1070.38,1070.6027,519,54.4017,0.4186,2547.605,0.385
9/10/2019 12:24,1070.41,1070.5384,2539,54.6301,0.3221,2544.5974,0.364
9/10/2019 12:25,1070.5,1070.5256,2317,55.3527,0.2688,2468.7422,0.332
9/10/2019 12:26,1070.36,1070.4704,631,53.9143,0.1988,1856.2988,0.288
9/10/2019 12:27,1070.27,1070.4036,1209,52.9614,0.1323,1640.5386,0.236
9/10/2019 12:28,1071.28,1070.6957,303,61.24,0.2803,1194.5264,0.251
9/10/2019 12:29,1070.76,1070.7172,8295,55.7954,0.2525,3561.4882,0.251
9/10/2019 14:27,1071.03,1070.8214,15751,57.8889,0.276,7624.7658,0.26
9/10/2019 14:28,1071.13,1070.9243,209,58.6696,0.2954,5152.9639,0.271
9/10/2019 14:29,1071.37,1071.0729,1751,60.5595,0.3381,4018.9936,0.294
9/10/2019 14:30,1071.46,1071.2019,2864,61.2746,0.3635,3633.9337,0.317
9/10/2019 14:31,1071.57,1071.3246,1150,62.1772,0.3817,2805.7935,0.339
9/10/2019 14:32,1072.04,1071.5631,271,65.841,0.4634,1961.008,0.38
9/10/2019 14:33,1072.43,1071.852,3452,68.5623,0.5624,2457.9717,0.441
9/10/2019 14:34,1072.16,1071.9547,2935,64.7183,0.5407,2617.0834,0.474
9/10/2019 14:35,1072.55,1072.1531,5991,67.5485,0.5768,3741.5883,0.508
9/10/2019 14:36,1073.07,1072.4588,1927,70.9003,0.6691,3136.7395,0.562
9/10/2019 14:37,1073.32,1072.7458,614,72.3774,0.7375,2295.9264,0.62
9/10/2019 14:38,1073.06,1072.8506,1905,68.4839,0.692,2165.6126,0.644
9/10/2019 14:39,1072.37,1072.6904,2163,59.3579,0.5016,2164.5984,0.597
9/10/2019 14:40,1073.34,1072.9069,669,66.1807,0.5537,1666.0346,0.582
9/10/2019 14:41,1072.8,1072.8713,2024,60.129,0.4542,1785.4371,0.54
9/10/2019 14:42,1072.96,1072.9009,1688,61.2594,0.4062,1753.1094,0.495
9/10/2019 14:43,1072.78,1072.8606,301,59.2251,0.3252,1269.0489,0.439
9/10/2019 14:44,1072.76,1072.827,1511,58.9907,0.2596,1349.6166,0.379
9/10/2019 14:45,1073.72,1073.1247,4875,65.9558,0.3926,2524.7291,0.383
9/10/2019 14:46,1073.18,1073.1431,1930,59.803,0.347,2326.5147,0.371
9/10/2019 14:47,1073.2,1073.1621,1979,59.952,0.3083,2210.7095,0.35
9/10/2019 14:48,1073.23,1073.1847,812,60.1904,0.2772,1744.633,0.326
9/10/2019 14:49,1072.37,1072.9131,281,50.8464,0.0824,1256.7913,0.245
9/10/2019 14:50,1072.01,1072.6121,4423,47.5207,-0.1014,2312.1569,0.129
9/10/2019 14:51,1072.43,1072.5514,682,51.5058,-0.1216,1768.6493,0.046
9/10/2019 14:52,1071.87,1072.3243,652,46.4419,-0.234,1396.4192,-0.048
9/10/2019 14:53,1072.77,1072.4728,524,54.2303,-0.1157,1105.6244,-0.07
9/10/2019 14:54,1071.75,1072.2319,753,46.056,-0.2368,988.085,-0.126
9/10/2019 14:55,1072.23,1072.2313,731,49.8843,-0.2034,902.2586,-0.152
9/10/2019 14:56,1072.48,1072.3142,257,51.8028,-0.1269,687.1724,-0.143
9/10/2019 14:57,1071.24,1071.9561,1066,43.0083,-0.3134,813.3746,-0.2
9/10/2019 14:58,1071.45,1071.7874,1618,44.7199,-0.365,1081.7237,-0.255
9/10/2019 14:59,1071.09,1071.5549,676,42.3707,-0.4457,946.3195,-0.319
9/10/2019 15:00,1071.11,1071.4066,663,42.5512,-0.4668,851.94,-0.368
9/10/2019 15:01,1071.83,1071.5478,1567,48.7737,-0.3195,1090.2927,-0.352
9/10/2019 15:02,1070.95,1071.3485,570,42.6878,-0.3877,916.7618,-0.364
9/10/2019 15:03,1071.47,1071.389,380,46.9039,-0.3092,737.7412,-0.346
9/10/2019 15:04,1071.06,1071.2793,498,44.1464,-0.3277,657.7308,-0.34
9/10/2019 15:05,1071.83,1071.4629,615,50.0819,-0.176,643.3659,-0.285
9/10/2019 15:06,1071.54,1071.4886,2272,48.0124,-0.1361,1186.1856,-0.235
9/10/2019 15:07,1070.95,1071.3091,1959,44.0265,-0.2193,1443.7807,-0.23
9/10/2019 15:08,1071.41,1071.3427,8278,47.6739,-0.1687,3721.7158,-0.21
9/10/2019 15:09,1072.21,1071.6318,523,53.3654,0.0206,2655.6239,-0.133
9/10/2019 15:10,1072.49,1071.9179,965,55.202,0.1811,2092.1716,-0.028
9/10/2019 15:11,1071.92,1071.9186,785,50.8147,0.1556,1656.4051,0.033
9/10/2019 15:12,1071.49,1071.7757,506,47.7327,0.0518,1273.1014,0.039
9/10/2019 15:13,1072.48,1072.0105,477,54.5653,0.1785,1007.6782,0.086
9/10/2019 15:14,1071.52,1071.847,1781,48.0111,0.0596,1265.5715,0.077
9/10/2019 15:15,1072.38,1072.0247,463,53.41,0.1526,997.9843,0.102
9/10/2019 15:16,1071.67,1071.9064,282,48.8955,0.0633,759.4472,0.089
9/10/2019 15:17,1071.56,1071.791,844,48.2155,-0.0118,787.5691,0.056
9/10/2019 15:18,1072.16,1071.914,2030,52.1263,0.0602,1201.8208,0.057
9/10/2019 15:19,1071.84,1071.8893,947,49.9593,0.0375,1117.0082,0.051
9/10/2019 15:20,1071.12,1071.6329,2305,45.3873,-0.1144,1513.1461,-0.004
9/10/2019 15:21,1071.34,1071.5353,3091,46.9838,-0.1538,2039.2111,-0.054
9/10/2019 15:22,1072.28,1071.7835,3090,53.2697,0.01,2389.5551,-0.033
9/10/2019 15:23,1071.74,1071.769,7174,49.6293,0.0003,3984.403,-0.022
9/10/2019 15:24,1071.18,1071.5727,3250,46.1101,-0.1119,3739.5997,-0.052
9/10/2019 15:25,1071.35,1071.4984,450,47.3311,-0.1384,2643.1821,-0.081
9/10/2019 15:26,1070.95,1071.3156,1417,44.7613,-0.2231,2234.5368,-0.128
9/10/2019 15:27,1070.64,1071.0904,3334,42.8209,-0.3199,2601.0538,-0.192
9/10/2019 15:28,1071.48,1071.2203,716,49.2418,-0.2,1972.8662,-0.195
9/10/2019 15:29,1072.29,1071.5769,2622,54.5428,0.0323,2189.2278,-0.119
9/10/2019 15:30,1071.77,1071.6412,1200,50.8699,0.0645,1859.4085,-0.058
9/10/2019 15:31,1071.4,1071.5608,928,48.3737,0.0093,1549.015,-0.035
9/10/2019 15:32,1071.65,1071.5905,286,50.1535,0.025,1127.9977,-0.015
9/10/2019 15:33,1071.56,1071.5804,3151,49.492,0.0156,1802.2918,-0.005
9/10/2019 15:34,1070.73,1071.2969,3240,43.7599,-0.1486,2281.6355,-0.053
9/10/2019 15:35,1071.36,1071.3179,2358,48.6238,-0.1154,2307.0114,-0.074
9/10/2019 15:36,1071.56,1071.3986,944,50.0993,-0.0528,1852.7579,-0.067
9/10/2019 15:37,1071.45,1071.4158,1748,49.2613,-0.0354,1817.6979,-0.056
9/10/2019 15:38,1071.69,1071.5072,427,51.1799,0.0219,1354.272,-0.03
9/10/2019 15:39,1071.38,1071.4648,4002,48.6224,-0.0055,2236.6946,-0.022
9/10/2019 15:40,1071.26,1071.3965,13183,47.6302,-0.0437,5885.4711,-0.029
9/10/2019 15:41,1071.33,1071.3743,7742,48.2931,-0.0501,6504.2904,-0.036
9/10/2019 15:42,1071.56,1071.4362,8997,50.5096,-0.0076,7335.2333,-0.027
9/10/2019 15:43,1071.61,1071.4942,2143,51.0013,0.0266,5604.3685,-0.009
9/10/2019 15:44,1071.93,1071.6394,2328,54.1418,0.1058,4512.287,0.029
9/10/2019 15:45,1070.67,1071.3163,3463,42.5717,-0.094,4162.6283,-0.012
9/10/2019 15:46,1072.01,1071.5475,2717,53.8636,0.0516,3680.8566,0.009
9/10/2019 15:47,1071.83,1071.6417,3682,52.3739,0.098,3681.1487,0.039
9/10/2019 15:48,1071.5,1071.5945,2117,49.662,0.057,3159.6595,0.045
9/10/2019 15:49,1070.89,1071.3596,1323,45.0215,-0.0853,2547.357,0.002
9/10/2019 15:50,1071.33,1071.3498,6862,48.7421,-0.0788,3985.6113,-0.025
9/10/2019 15:51,1072.19,1071.6298,3119,55.1332,0.0925,3696.7202,0.014
9/10/2019 15:52,1071.51,1071.5899,4067,49.8414,0.0565,3820.1175,0.028
9/10/2019 15:53,1072.14,1071.7733,2944,54.225,0.1532,3527.9877,0.07
9/10/2019 15:54,1071.58,1071.7088,1855,50.0388,0.0945,2970.4228,0.078
9/10/2019 15:55,1071.89,1071.7692,3383,52.237,0.1155,3107.8282,0.091
9/10/2019 15:56,1071.65,1071.7295,6352,50.3885,0.0763,4189.1118,0.086
9/10/2019 15:57,1071.28,1071.5797,847,47.5925,-0.0202,3075.2309,0.05
9/10/2019 15:58,1071.3,1071.4864,4599,47.7612,-0.0706,3583.1296,0.01
9/10/2019 15:59,1071.2,1071.391,1718,46.9473,-0.1151,2961.261,-0.032
9/10/2019 16:00,1072.6,1071.794,1429,57.7921,0.1317,2450.623,0.023
9/10/2019 16:01,1072.68,1072.0893,3068,58.3164,0.2816,2656.2657,0.109
9/10/2019 16:02,1071.57,1071.9162,5428,49.186,0.1425,3580.0571,0.12
9/10/2019 16:03,1071.71,1071.8475,4888,50.2441,0.0828,4016.1278,0.108
9/10/2019 16:04,1072,1071.8983,3506,52.4528,0.1001,3845.9185,0.105
9/10/2019 16:05,1071.99,1071.9289,5236,52.3665,0.1032,4309.1487,0.105
9/10/2019 16:06,1072.08,1071.9793,2910,53.1144,0.1173,3842.8671,0.109
9/10/2019 16:07,1072.79,1072.2495,2018,58.6323,0.2549,3234.4194,0.158
9/10/2019 16:08,1072.47,1072.323,605,55.464,0.2605,2357.9166,0.192
9/10/2019 16:09,1072.95,1072.532,6956,59.0394,0.3427,3890.7301,0.242
9/10/2019 16:10,1073.04,1072.7013,4001,59.6928,0.3905,3927.631,0.292
9/10/2019 16:11,1073.96,1073.1209,2071,65.7138,0.5745,3308.7324,0.386
9/10/2019 16:12,1074.49,1073.5773,7714,68.6217,0.7532,4777.1469,0.508
9/10/2019 16:13,1074.75,1073.9682,7520,69.9674,0.869,5691.4363,0.629
9/10/2019 16:14,1075.32,1074.4188,3477,72.7287,1.0023,4953.4555,0.753
9/10/2019 16:15,1076.45,1075.0959,8988,77.2034,1.246,6298.3363,0.917
9/10/2019 16:16,1076.68,1075.6239,14663,77.9949,1.3698,9086.7179,1.068
9/10/2019 16:17,1077.37,1076.2059,3043,80.2142,1.5067,7072.1069,1.214
9/10/2019 16:18,1077.47,1076.6273,4384,80.5208,1.5322,6176.2216,1.32
9/10/2019 16:19,1077.42,1076.8915,2572,79.8544,1.4643,4974.9667,1.368
9/10/2019 16:20,1077.17,1076.9844,1759,76.4479,1.3082,3902.9868,1.348
9/10/2019 16:21,1077.6,1077.1896,4353,78.1727,1.2386,4052.8762,1.312
9/10/2019 16:22,1077.08,1077.153,4624,71.3664,1.0408,4243.0875,1.221
9/10/2019 16:23,1077.24,1077.182,2425,72.1694,0.9086,3636.907,1.117
9/10/2019 16:24,1076.83,1077.0647,2656,66.9858,0.7118,3310.1003,0.982
9/10/2019 16:25,1076.26,1076.7965,2264,60.4818,0.4568,2961.2832,0.807
9/10/2019 16:26,1076.6,1076.731,1816,62.8019,0.3541,2579.4991,0.656
9/10/2019 16:27,1076.85,1076.7706,4311,64.4544,0.3262,3156.7751,0.546
9/10/2019 16:28,1076.71,1076.7504,1917,62.7726,0.2681,2743.4224,0.453
9/10/2019 16:29,1076.59,1076.697,5622,61.2963,0.1992,3702.9163,0.369
9/10/2019 16:30,1077.48,1076.958,761,67.4169,0.3199,2722.1225,0.352
9/10/2019 16:31,1077.48,1077.132,1155,67.4169,0.3736,2199.8817,0.359
9/10/2019 16:32,1077.48,1077.248,106,67.4169,0.3866,1501.9544,0.369
9/10/2019 16:33,1077.48,1077.3253,316,67.4169,0.3755,1106.6696,0.371
9/10/2019 16:34,1077.48,1077.3769,2139,67.4169,0.3513,1450.6131,0.364
9/10/2019 16:35,1077.48,1077.4113,2238,67.417,0.3208,1713.0421,0.35
9/10/2019 16:36,1077.48,1077.4342,416,67.417,0.2881,1280.528,0.329
9/10/2019 16:37,1077.48,1077.4494,322,67.4169,0.2556,960.9187,0.305
9/10/2019 16:38,1076.56,1077.153,100562,52.0294,0.0497,34161.2458,0.22
9/10/2019 16:39,1076.56,1076.9553,20152,52.0294,-0.0703,29491.5305,0.123
9/10/2019 16:40,1076.56,1076.8235,9599,52.0294,-0.1356,22860.5204,0.037
9/10/2019 16:41,1076.56,1076.7357,1735,52.0294,-0.1664,15818.5802,-0.031
9/10/2019 16:42,1076.56,1076.6771,2366,52.0294,-0.1761,11334.4868,-0.079
9/10/2019 16:43,1076.56,1076.6381,2902,52.0294,-0.1733,8523.5579,-0.111
9/10/2019 16:44,1076.56,1076.6121,272,52.0294,-0.1634,5772.8719,-0.128
9/10/2019 16:45,1076.56,1076.5947,8,52.0294,-0.15,3851.0813,-0.135
9/10/2019 16:46,1076.56,1076.5831,90,52.0294,-0.1351,2597.3875,-0.135
9/10/2019 16:48,1076.56,1076.5754,322,52.0294,-0.1202,1838.86,-0.13
9/10/2019 16:52,1076.56,1076.5703,170,52.0294,-0.106,1282.5733,-0.122
10/10/2019 9:55,1074.55,1075.8969,29514,24.4639,-0.4757,10692.9829,-0.24
10/10/2019 9:56,1073.2,1074.9979,3282,17.6863,-0.9214,8222.5816,-0.467
10/10/2019 9:57,1073.06,1074.3519,3162,17.1555,-1.1589,6535.7484,-0.698
10/10/2019 9:58,1073.52,1074.0746,2651,25.1087,-1.1518,5240.6749,-0.849
10/10/2019 9:59,1073.5,1073.8831,1244,24.9963,-1.0967,3908.5873,-0.932
10/10/2019 10:00,1072.92,1073.5621,7507,21.9313,-1.1235,5107.9649,-0.996
10/10/2019 10:01,1072.02,1073.048,1632,18.2016,-1.2567,3949.3649,-1.083
10/10/2019 10:02,1072.06,1072.7187,11620,18.8621,-1.2654,6506.1219,-1.144
10/10/2019 10:03,1072.12,1072.5191,4664,19.9067,-1.1987,5892.139,-1.162
10/10/2019 10:04,1072.55,1072.5294,2832,27.1459,-1.0215,4872.0083,-1.115
10/10/2019 10:05,1072.04,1072.3663,3559,24.3363,-0.9688,4434.3652,-1.066
10/10/2019 10:06,1072.74,1072.4909,7401,34.3757,-0.7592,5423.3095,-0.964
10/10/2019 10:07,1073.23,1072.7372,5387,40.3429,-0.51,5411.148,-0.813
10/10/2019 10:08,1073,1072.8248,3317,38.57,-0.3871,4713.0463,-0.671
10/10/2019 10:09,1072.96,1072.8699,2958,38.2552,-0.306,4128.0095,-0.549
10/10/2019 10:10,1072.97,1072.9033,3903,38.3906,-0.2432,4053.1497,-0.447
10/10/2019 10:11,1073.22,1073.0088,2098,41.8253,-0.1482,3401.3418,-0.348
10/10/2019 10:12,1072.97,1072.9959,1091,39.4564,-0.1344,2631.0629,-0.276
10/10/2019 10:13,1072.15,1072.7139,1810,32.8787,-0.2763,2357.5209,-0.276
10/10/2019 10:14,1072.18,1072.536,1060,33.3166,-0.3385,1925.0843,-0.297
10/10/2019 10:15,1072.41,1072.494,1324,36.7257,-0.3142,1724.8702,-0.303
10/10/2019 10:16,1072.2,1072.396,3176,34.9679,-0.3253,2208.4738,-0.31
10/10/2019 10:17,1072.49,1072.4273,6670,39.2892,-0.2609,3695.5362,-0.294
10/10/2019 10:18,1073.21,1072.6882,1312,48.4483,-0.0746,2901.0508,-0.221
10/10/2019 10:19,1073.11,1072.8288,3549,47.3791,0.0164,3117.0239,-0.142
10/10/2019 10:20,1073.43,1073.0292,1794,51.098,0.1286,2675.9542,-0.052
